,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Activity
4104,37.90054102,6.781818611,5.141127249,-4.635920133,-13.02289173,10.23213616,-6.57299731,14.71621928,2.229927727,-12.70906802,WALKING
4105,39.19630597,13.40282872,10.25915717,-7.435647383,-0.731802181,11.8402602,-6.01084182,16.6346639,1.967149882,1.21100358,WALKING
4106,39.09245948,12.18245541,2.335449828,-1.246604172,-2.765270807,13.54755844,-6.245413554,15.29285754,6.778569417,2.51859862,WALKING
4107,38.56898445,13.52591374,9.632259825,-7.77538602,-3.207597853,15.48001932,-11.81444173,4.453469318,0.837570714,-1.834692152,WALKING
4108,31.09964203,21.81857778,3.634393871,8.137411574,2.545029255,11.45435364,-7.185990239,8.481906995,8.207814288,1.119831667,WALKING
4109,27.67526342,11.60305771,2.771763161,7.821213647,-2.233452928,5.571248762,-3.607125607,23.64904583,5.39772,-1.7018628,WALKING
4110,36.63426455,2.96853579,21.53021529,-13.00845051,-8.642907561,11.11342777,-6.341190828,18.87440044,-11.19182606,-12.27847927,WALKING
4111,40.30364104,2.839893755,12.79349958,-11.36284889,-13.71893256,13.30488477,-3.768979069,12.21970523,-8.520084607,-11.02929345,WALKING
4112,46.56862896,2.849149363,12.17441749,-14.16339529,-5.831252432,18.25465874,2.798474831,18.28143501,-1.280924785,-7.396920952,WALKING
4113,43.13669767,1.058510358,7.302394893,-6.620383019,-7.00055681,15.55104684,0.545602751,17.59955955,3.314741278,-9.312817209,WALKING
4114,33.9432448,-2.745319634,14.27854963,-11.10629676,-8.688025719,5.919614556,3.619883271,22.25018211,-2.182663299,-8.809727473,WALKING
4115,32.27149795,5.896654658,15.92889218,-9.307296898,1.309440685,4.140717299,3.271114807,24.23053346,6.616322123,-3.264562924,WALKING
4116,34.98474246,-7.606413773,1.629718001,-6.063766207,-14.68853927,9.880558321,2.883120084,10.44878716,9.596653008,-12.56512737,WALKING
4117,41.61599715,2.067868233,14.53015467,-19.47321442,-5.540147983,12.71248829,1.031744856,15.06238195,-2.935885979,-10.26191093,WALKING
4118,38.00383599,17.10342056,6.083035273,5.307877546,8.538346089,11.7906517,-7.61014299,4.471544217,6.184936318,5.784281926,WALKING
4119,34.86892134,12.37453489,-3.157485361,11.45238307,4.116829045,12.64716333,-11.03143808,-2.320996291,4.002364351,8.8541142,WALKING
4120,42.9533588,3.0442651,16.56554531,-18.5340824,-5.124544252,18.62669632,-4.058592168,6.071912418,-3.14220844,-13.18661637,WALKING
4121,45.52344109,6.939407679,9.052310956,-13.04550716,-10.44781228,18.70085168,-0.090691055,14.536036,2.838305388,-10.18076036,WALKING
4122,45.77779146,8.227484841,12.30922123,-11.18525735,-3.108968264,17.29514271,-4.175113341,10.00449476,3.526005499,-0.846815963,WALKING
4123,46.30295879,9.620611048,7.466099471,-4.374727352,0.687190119,16.5493549,-13.58943225,4.107609682,11.34671772,-2.229448311,WALKING
4124,46.17626714,7.802341412,9.093032854,-4.271251323,0.035844114,15.23556112,-12.69145612,13.1406797,9.083383319,-4.402685048,WALKING
4125,44.23238195,9.991370915,8.910399586,-5.496028045,-2.350755793,12.98676042,0.776093275,17.30871066,7.219068914,-2.564224895,WALKING
4126,45.88518372,15.85908308,6.788020198,-5.276646889,-0.526159864,9.953137266,-0.643657553,15.08073829,1.793122859,-8.872505463,WALKING
4127,38.26188037,14.97341921,5.292182796,-2.762881313,4.445143856,10.04064708,-6.650165553,17.63892693,6.134371751,-1.845953164,WALKING
4128,38.8346503,11.590818,8.210692361,-4.691077438,3.092858601,11.59204336,-7.878421202,20.41308304,11.29165871,0.532788757,WALKING
4129,60.06684037,9.408956132,-16.28404348,15.70003738,-15.14548282,6.514993388,13.18551689,3.235748173,-3.022452214,14.26195357,WALKING_DOWNSTAIRS
4130,52.48874668,9.878116755,-9.451251333,13.04917643,-1.10938756,-0.060131336,1.500574992,6.400516024,-3.935574882,28.96420098,WALKING_DOWNSTAIRS
4131,48.67538679,13.45982278,-14.26161506,18.34697715,2.561157258,-0.351730315,1.921067693,2.17797975,-2.108635182,26.19282061,WALKING_DOWNSTAIRS
4132,50.04354997,16.60988869,-3.001147447,4.234014187,-1.888122073,8.057683217,4.372332921,9.77594634,-7.641623728,14.21775355,WALKING_DOWNSTAIRS
4133,56.13019992,11.56835925,-6.094329565,6.056160516,-10.93121859,9.781444597,-1.449428257,2.402931916,-9.537343014,5.105931626,WALKING_DOWNSTAIRS
4134,55.86203588,11.44807842,-12.41914709,9.124301062,-8.785451798,2.49805819,3.627604888,4.61092695,-2.878927654,8.881120259,WALKING_DOWNSTAIRS
4135,53.06309767,7.747412812,-0.917545145,0.859993265,-1.343597007,0.430378046,9.906688575,15.01667253,-15.46937963,8.34591694,WALKING_DOWNSTAIRS
4136,42.51742284,-7.926324667,-30.26997109,23.57838629,-37.78693214,12.52806647,17.86025186,-15.71343375,2.482814357,3.261352569,WALKING_DOWNSTAIRS
4137,38.5943473,4.876187479,-11.95483872,13.63332807,-10.6437773,-3.531268685,-0.381589159,2.6243589,-9.999612748,21.87648755,WALKING_DOWNSTAIRS
4138,45.30215236,11.57845514,-7.314147082,12.32517942,-5.177792559,-0.328381913,-16.42929555,3.579448924,-3.006566047,27.74361573,WALKING_DOWNSTAIRS
4139,51.66483297,5.212856733,-0.95482517,1.26839026,-6.235216759,5.725342133,-16.72293763,2.614932815,0.64455125,18.09787245,WALKING_DOWNSTAIRS
4140,57.59726265,9.099658032,-0.487474593,-2.977625895,-7.172649826,-2.488714479,2.739284722,8.217025059,-16.7658502,5.50085981,WALKING_DOWNSTAIRS
4141,61.20832722,-0.938914655,-7.441599443,-2.28804057,-7.116299927,-3.42766508,6.113102698,8.594733501,-12.50548533,6.709265786,WALKING_DOWNSTAIRS
4142,52.3801627,-7.982630226,-15.33541407,5.914236707,-18.37592033,-5.775526969,13.53220415,-1.382364774,-5.441732999,-3.628754832,WALKING_DOWNSTAIRS
4143,37.14752005,-7.577650495,-6.722785819,0.132257507,-12.98225985,-7.68370583,14.19950969,9.660306335,-7.039987531,-5.6146963,WALKING_DOWNSTAIRS
4144,29.99226524,-25.17536496,-25.52479612,5.029740751,-29.00278114,6.801010808,18.25000034,-5.309194127,5.221734229,-20.03693735,WALKING_UPSTAIRS
4145,27.61463526,-14.17864752,-7.798890118,-1.253232811,-2.998038059,4.84213698,10.59549146,11.49783402,-6.827130241,0.088154772,WALKING_UPSTAIRS
4146,30.35051024,-10.35784182,4.426708883,0.089052403,10.87014565,0.958952651,2.527212061,7.343441852,-3.631850935,2.143214607,WALKING_UPSTAIRS
4147,31.39225957,-13.00495002,2.830610906,0.187201669,6.778484049,-1.749102067,6.553723946,2.308132969,-7.590201428,5.630386167,WALKING_UPSTAIRS
4148,24.83949582,-7.202211815,-4.222924719,0.814542071,1.996302589,-0.854568094,5.646521522,12.85970955,-2.821599845,7.439121786,WALKING_UPSTAIRS
4149,26.45976258,-8.524288526,-3.101000314,-3.062094515,-0.060987654,0.758882835,4.657807847,7.519875285,1.666599708,-2.237463604,WALKING_UPSTAIRS
4150,25.860794,-11.77207272,5.31424732,-6.709911236,3.532614254,2.75455975,1.439279958,12.01412459,0.802508897,2.94035827,WALKING_UPSTAIRS
4151,24.84981706,-17.05694732,1.361827183,-4.815882865,5.115448591,1.789721663,6.01622412,18.33727521,-7.25430778,6.086175393,WALKING_UPSTAIRS
4152,25.96202598,-14.22790186,-2.178786971,-2.586842683,0.098660175,4.90293581,10.50515762,20.36573458,-6.731757288,3.613143038,WALKING_UPSTAIRS
4153,31.09951667,-24.36859745,-16.48070334,3.213151447,-13.27910074,10.61119094,14.87370369,3.808121581,5.132723088,-9.564947554,WALKING_UPSTAIRS
4154,31.76254188,-15.80227139,-4.892880794,-0.609222874,-5.845897694,5.873358207,14.1240361,7.109613824,-4.422764007,-4.76247051,WALKING_UPSTAIRS
4155,33.78565015,-7.080589852,-1.165227275,-1.705816094,5.367286301,2.512457156,10.7331039,18.28968077,-5.058351954,1.735153333,WALKING_UPSTAIRS
4156,34.29835694,-6.357360785,-3.905596604,5.66404458,3.4582728,-4.352031536,12.31163653,18.14730842,-6.03193917,9.578525891,WALKING_UPSTAIRS
4157,27.02349084,-10.24104948,-5.841644889,6.26895726,4.990160909,-6.043443556,6.200625479,15.83664066,-13.57014703,4.943304099,WALKING_UPSTAIRS
4158,28.42176149,-12.23336189,0.0566073,-6.179956312,-0.547693215,1.878997516,6.586629875,17.47882656,-10.22569606,-0.589259058,WALKING_UPSTAIRS
4159,34.90122206,-7.616622617,3.336381207,-4.769529327,3.694890225,7.106453995,13.15503868,14.93729147,-11.78253199,3.347123779,WALKING_UPSTAIRS
4160,32.08163286,-12.95381365,6.327389228,-4.130803996,6.965071529,8.146507034,7.507794637,9.270948969,-1.791062269,7.210356721,WALKING_UPSTAIRS
4161,53.18242409,-13.89581046,-17.6325958,0.560849267,-35.24341423,8.104482669,17.67367145,5.617921555,-15.34739965,0.024188525,WALKING_DOWNSTAIRS
4162,48.60589849,-1.466263652,-5.709366365,-5.801058958,-18.96768062,2.622783639,13.83295557,18.5065495,-18.89942733,7.111861626,WALKING_DOWNSTAIRS
4163,55.65760334,-3.742835959,-7.421164989,-0.146645759,-5.543095201,6.225668748,-0.109114384,9.598442193,-9.553066722,12.66026772,WALKING_DOWNSTAIRS
4164,54.52764433,-4.246210489,-8.022385424,-1.566377407,1.794814134,5.923513301,-0.762405608,-5.770089789,-4.605874488,10.48049173,WALKING_DOWNSTAIRS
4165,47.59319055,-1.086560554,-6.907071384,-1.239927397,-4.982639311,-2.22980231,5.908928182,-3.0766156,-8.897714689,6.698220435,WALKING_DOWNSTAIRS
4166,44.64344588,0.315615619,-5.512523853,2.380997982,-2.038914411,-5.548152631,3.119417153,-4.244413894,-6.199817158,9.249857975,WALKING_DOWNSTAIRS
4167,48.15387215,2.455886428,-8.534486523,5.995491699,-8.516474848,-5.574955996,8.802531062,-4.566269852,-3.745950282,5.237654054,WALKING_DOWNSTAIRS
4168,48.74372472,8.907511325,-3.662996652,-2.548504331,-4.338356274,-9.073301342,13.05185264,7.801601906,-13.91883009,10.51653768,WALKING_DOWNSTAIRS
4169,35.43856574,-23.52013836,-10.62648662,-1.550647331,-17.29011367,5.282881111,15.99068099,-0.646587307,-8.655436121,-9.885498119,WALKING_UPSTAIRS
4170,35.991192,-18.47824681,-11.0609095,0.442339523,-10.88531009,4.910910752,14.31291085,1.205864423,-6.188876917,-2.147933138,WALKING_UPSTAIRS
4171,32.87484747,-16.09216012,0.925545947,-4.142363073,6.902681084,-1.344711354,15.80814185,15.1138069,-11.07067867,-2.032315156,WALKING_UPSTAIRS
4172,28.65934018,-14.71178726,-0.749821827,1.356143469,12.15495835,-6.405410136,11.17311876,14.26711421,-6.900762051,4.424657581,WALKING_UPSTAIRS
4173,34.9678576,-1.004210711,-2.902823376,4.063435615,7.8461486,-3.741800706,9.308596117,6.208560019,-2.0061161,3.205226227,WALKING_UPSTAIRS
4174,40.96683697,-6.406268949,-7.145072725,3.127926345,1.628480732,0.453862872,7.999324047,8.608432409,-1.332657045,-1.423725074,WALKING_UPSTAIRS
4175,43.48812896,-6.265658347,-6.548632988,4.719438828,-0.183859787,1.421613287,7.321746011,11.67196035,-5.865464535,8.200902698,WALKING_UPSTAIRS
4176,36.42736391,-3.761033831,-6.482702074,7.402825364,1.556115224,0.708559936,7.001984718,17.14119576,-2.09187808,15.63820253,WALKING_UPSTAIRS
4177,-7.228070881,-33.63354927,-45.72455453,39.11029539,-49.95318292,17.43249133,12.01221991,-36.84935221,10.60226487,-33.59476893,STANDING
4178,-18.56810618,-12.51642551,-11.01520441,23.60918194,-24.52057586,6.375878963,-5.422771759,-13.15995398,0.371373908,-15.01745858,STANDING
4179,-20.84638476,-18.3151871,11.44297886,2.05917737,-4.275711901,-2.369761668,6.816192491,-7.404737032,-12.86562724,2.325855511,STANDING
4180,-12.62653058,-18.70438949,24.85597417,-10.78592121,-1.837054447,5.630476085,2.258786875,-5.769129854,9.06431534,13.8304799,STANDING
4181,-14.76051542,-10.6479839,22.81077761,-11.6312015,-1.428511249,5.919885149,-0.323863043,-5.392780059,9.600579849,15.41453219,STANDING
4182,-19.09504505,-10.30888595,23.10873163,-11.35324383,-3.255207328,3.016212443,2.62193561,-1.894961775,5.378311454,12.13659841,STANDING
4183,-21.1167632,-13.32057652,20.02414539,-11.63135299,1.455330383,-5.194430472,7.693446729,7.172656582,3.524985002,4.369304342,STANDING
4184,-20.0483167,-18.78022759,17.58753629,-11.09891582,-0.256347514,-6.124146055,13.87730234,10.16576582,-4.272485456,-1.02255683,STANDING
4185,-23.28314561,-18.82491905,17.29446101,-5.792247218,-2.276227925,-3.364031615,7.30990203,-0.345575958,-3.747196194,2.482793212,STANDING
4186,-31.65972272,-5.85002038,17.53149348,4.852474649,3.501322055,-6.079179062,-0.376683771,-7.43362979,-2.76660369,3.173903152,STANDING
4187,-35.93518974,13.98771836,14.64715471,10.74744661,3.479020266,3.693363397,-6.825798075,1.347473049,5.528126722,7.376482121,STANDING
4188,-36.04200702,18.53126524,19.73130335,8.738801103,6.027596557,2.438232508,-2.163407783,-1.478798698,4.338677272,6.053478081,STANDING
4189,-33.40870031,1.020826077,16.69825804,1.399090583,7.788343799,-6.195062874,-2.559792452,-2.485786547,-0.868453288,2.14005726,STANDING
4190,-25.36499828,-10.15749829,22.13957084,-9.749509726,1.16995364,-5.026972142,5.946158571,0.37296746,1.305124214,11.14262121,STANDING
4191,-26.93969209,-6.254690612,20.29585819,-5.597238274,2.366271656,-4.236020428,5.275026242,-1.137488326,2.546344301,9.81076845,STANDING
4192,-27.01124066,-16.72243284,22.4867928,-6.962196147,5.550886693,-2.048995442,4.536664287,-12.08426989,-2.829476967,-0.335333329,STANDING
4193,-26.86906921,-13.45705254,21.04113789,-4.061376323,5.267503122,-2.235837056,1.879863215,2.510732735,-3.900472204,1.817987819,STANDING
4194,-32.83305137,-5.532358312,5.829328627,6.736307022,5.894206901,-7.818684645,0.907991915,3.923949099,-3.153994742,5.273090265,STANDING
4195,-30.70853148,-7.989816454,18.59406481,-3.802180308,9.633974686,-6.262151894,4.735777066,-12.64778409,-3.252670659,10.8104254,STANDING
4196,-30.20518221,-8.09993772,17.55517261,1.0502516,5.823702536,-4.92574461,1.458580854,-7.144745731,3.297337716,14.87505182,STANDING
4197,-35.54331084,3.70801474,12.52753522,6.507521884,5.506578116,-9.38336899,1.836559048,0.8034962,-8.859424166,10.5748329,STANDING
4198,-33.51721655,2.864751744,12.57441264,0.692849266,7.553303466,-5.653732962,2.854916983,7.346976591,0.337514167,10.37757682,STANDING
4199,-34.53305771,2.554709265,12.53245854,3.447748129,4.76073018,-6.945798064,1.663472656,1.57429249,1.034378763,12.04236195,STANDING
4200,-14.20903658,-48.05435706,-25.80312881,16.29723486,-45.18244289,7.262668325,-2.667788724,-19.25611147,19.1886072,-11.68586063,STANDING
4201,-22.5907698,-28.88402733,6.943830174,-1.387159652,4.220478357,0.112389523,-2.950242177,9.40979338,-6.227299283,-4.966421953,STANDING
4202,-25.25103109,-17.88753761,16.17679927,2.513668314,-0.404096052,-1.281949297,-1.127203556,3.293045304,-0.782476423,2.458233243,STANDING
4203,-28.0975953,-11.09108342,18.30745483,6.578762406,7.727728743,-3.461688619,-3.202849322,-0.642280086,-3.633180671,8.675583901,STANDING
4204,-28.59145988,-14.39521369,12.41321054,7.115424963,4.850763074,-1.113631889,-5.598942026,-7.125818062,-2.048847831,4.385315508,STANDING
4205,-28.86178406,-15.74554998,11.13000532,1.749341721,5.586909575,-6.215046719,-4.041929397,1.187604726,4.720620135,8.502317644,STANDING
4206,-32.80741009,-7.540726342,4.114421587,5.597246204,1.651008341,-4.767068745,-5.651252124,-3.871901988,3.820328846,2.480047586,STANDING
4207,-31.2303853,-17.00591881,11.23249146,2.093004843,7.073339133,-6.136610865,-4.856473632,-3.153569188,-6.800558992,4.665700615,STANDING
4208,-28.200976,-20.84411266,14.89500195,-2.053701697,5.470471195,-0.504126518,-7.248633195,-10.66748685,0.869992614,3.64967136,STANDING
4209,-30.98450455,-5.11141835,16.12103743,-0.877726145,5.937865736,-1.173677106,-2.767982417,-14.77987993,4.184212675,11.96185287,STANDING
4210,-35.12574161,6.478181333,13.58294615,0.233447742,7.359106243,-4.735574799,-3.082731657,-5.402803363,2.557423406,10.66775497,STANDING
4211,-39.70341729,14.50963285,8.242438169,9.480034939,8.698935308,-8.130514695,-1.938826219,-0.437781053,-2.22788342,2.944745697,STANDING
4212,-35.61672679,-0.690125013,14.38572265,2.700929334,6.487932475,-0.142789392,-11.03541001,0.049540131,-4.076457976,-0.564849815,STANDING
4213,-31.20791911,-5.456280795,16.36637326,-2.46581285,0.968084159,-1.362307866,-3.461470538,-4.488530841,0.272115855,1.033790391,STANDING
4214,-31.47841772,-0.406617365,15.56246432,-7.027491564,2.496025626,-5.053363414,3.676873817,-2.005719508,-7.017641971,4.321691827,STANDING
4215,-35.79787363,13.18910895,12.08632479,-0.652051779,1.565856779,-2.662364247,1.540634549,0.073950352,-4.070805272,-5.262108082,STANDING
4216,-33.08344292,8.172788442,20.78350904,-4.97920139,3.92886217,-6.79795658,6.578228244,-7.033357041,0.655729835,7.300586762,STANDING
4217,-28.67973281,9.239534375,21.6576036,-9.452141618,-0.342741907,5.661264608,-3.543758848,0.303700752,12.4721271,18.12296947,STANDING
4218,-31.47524654,11.4559389,16.28215651,-2.564433575,0.360518038,0.778073387,1.665844925,-2.66762963,10.28287261,19.29519274,STANDING
4219,-31.4658922,-1.816061718,15.46088991,-2.956783309,6.049421272,-7.030562942,5.020503962,2.476594313,-0.388886001,10.21629717,STANDING
4220,-33.7448921,5.193600516,13.43859448,-2.099648004,1.525985301,-7.278272673,-0.392235432,-0.17134901,-2.872529725,6.55749096,STANDING
4221,-21.47407263,-40.04999729,-24.42491889,17.85695027,-25.84378132,6.172863353,-0.714549646,-9.11302344,5.361801684,-5.315770653,SITTING
4222,-32.05178722,-16.464628,-11.86457872,14.48251196,-2.05622505,-2.261883107,-3.353585015,-3.004727864,-4.315559165,-5.586296974,SITTING
4223,-38.68384878,8.80751093,7.255014159,12.01957572,9.58918751,-3.670252573,-1.203692935,2.690221906,-2.762798833,-3.602249613,SITTING
4224,-38.36094387,22.70006249,6.279849698,8.939272965,-1.175277726,-2.441780341,3.320436928,12.07667594,5.180011949,8.173391759,SITTING
4225,-38.93148466,25.822121,5.085422646,10.08578208,-1.807161273,-2.901821259,4.195787015,12.5041923,7.508061923,5.50248983,SITTING
4226,-41.81300705,32.21621678,2.675204701,6.691587096,0.682481076,-1.519178585,-0.577262964,5.753563605,10.61715146,-3.251808386,SITTING
4227,-41.63800469,31.69378857,4.518239805,14.96640738,0.219205437,-3.758267578,2.498820445,12.04230258,13.20468264,4.058453128,SITTING
4228,-41.60383866,32.93761618,12.29567026,10.37634483,-0.964626394,-2.335303414,3.088169722,4.68157593,-0.729165777,0.262633443,SITTING
4229,-40.58886789,30.10028069,10.7536089,4.241647829,-0.763523933,-0.237758771,3.277147125,3.766683401,-2.317281942,-1.042347268,SITTING
4230,-43.57053498,35.28995341,-2.054775256,9.316468357,4.761131676,-7.291742838,-4.590336405,4.336806445,3.810686835,-1.536349882,SITTING
4231,-43.33242857,30.79176765,7.966051429,8.786910073,3.773473003,-7.268822304,0.619978253,-1.702074258,-3.440456726,-7.21426719,SITTING
4232,-40.34485625,23.78765592,12.92951245,5.363709495,1.932675042,-0.739390683,-2.68713496,3.340196748,-1.118515607,-5.098407131,SITTING
4233,-37.52221791,16.83707578,9.903768088,-2.425083101,4.937499957,-1.118783806,0.087035909,-1.397486258,1.945075583,2.037267325,SITTING
4234,-39.09697728,17.18918374,5.973447482,3.811621437,5.015528983,-3.971516654,-0.228105837,3.172151405,3.863110948,1.685697857,SITTING
4235,-40.23977057,23.10109523,6.529778727,8.079128267,0.050215044,-2.715611429,2.49703268,2.925726005,6.392044571,1.28367962,SITTING
4236,-38.98263814,26.86409292,8.197291913,0.635422596,1.2850672,-6.400255626,8.72341394,3.72083478,3.840151552,1.210251818,SITTING
4237,-40.39283148,26.45496603,7.646307932,4.25821408,4.397743241,-6.419862875,-1.837337699,7.555488068,7.496616797,-3.63858627,SITTING
4238,-41.6015205,24.62116012,8.272517137,5.04851797,8.593672183,-7.668650535,-2.533972272,-2.199559318,3.644285771,-6.192832963,SITTING
4239,-4.24914259,-64.61028188,-9.579262107,14.98014703,-30.56562482,13.32935618,2.764770789,-11.04988344,17.98088792,-17.17521358,SITTING
4240,-20.98030575,-25.58631497,13.32882715,0.445532051,-5.102081252,-3.009554246,5.920661848,2.169619272,6.746418339,-10.60440196,SITTING
4241,-25.32286558,-11.69437413,19.68729047,-1.658864793,-1.982511631,-3.795465687,5.44020211,6.063046973,1.295215935,-10.50002107,SITTING
4242,-29.83544792,-2.303072213,17.80483788,0.021435531,8.234482836,1.572755671,-3.78197303,-1.156635398,8.737535826,1.19766623,SITTING
4243,-30.91051427,-1.945487479,17.25133865,0.129526673,4.555328855,-5.3738302,7.015928221,2.712503626,-3.189695898,1.986368023,SITTING
4244,-27.78867755,-8.456081114,17.01409934,-6.202589809,6.792766384,-8.740949254,10.38997917,7.754827492,-5.600393167,-2.436358993,SITTING
4245,-28.68379255,-3.681181364,14.28224931,-3.356976956,5.931137653,-7.739498662,4.061684186,4.373877354,4.780187047,-0.208290618,SITTING
4246,-32.27316281,4.754986501,10.31976299,5.831201865,-2.5570093,-3.720367494,-3.894797134,2.124990172,4.632137495,1.71137246,SITTING
4247,-32.37917713,-2.073393729,12.97854947,5.872395163,3.11060019,-2.65163139,-3.650012304,4.923091511,0.019273581,2.623636122,SITTING
4248,-31.97391715,-13.50448554,14.23043058,2.407701413,5.126000396,-3.089704211,-8.468403243,3.192618418,-0.764532638,-1.574899103,SITTING
4249,-33.39453588,-15.36449133,9.104828156,9.5074802,6.360542289,-6.569732978,-3.492591823,0.088823637,4.02352786,-2.699628194,SITTING
4250,-30.98241898,-5.558108042,21.06280883,0.124593671,1.366547764,-5.147401183,-0.136336411,-0.636522144,-2.542661428,-1.007004623,SITTING
4251,-33.47553934,3.227841962,21.26597915,1.021819568,3.751972685,-5.800384567,1.686164605,-5.258257219,-0.653817625,3.306025519,SITTING
4252,-36.44503083,10.11560038,13.87558014,3.001414886,6.111483453,-5.502675394,1.409516282,-1.726514202,0.319585623,2.913451737,SITTING
4253,-35.55784536,9.274412556,13.88784708,0.839532678,2.166196866,-6.678854913,3.196167277,3.463964004,-4.204826443,-0.218784761,SITTING
4254,-34.30598425,2.673452229,9.402752591,2.080778784,6.799358965,-10.84427381,9.695518899,8.916191853,-3.96317271,-5.8514231,SITTING
4255,-34.81704809,6.291417258,9.034347927,4.164476014,2.725066044,-9.62500469,9.152134793,11.06362372,-8.668597307,-1.897375586,SITTING
4256,-37.97297638,16.66841705,6.477909301,7.413608891,3.672856349,-6.311327942,-0.163626663,8.045959535,0.834125087,3.66370726,SITTING
4257,-36.8300883,8.598969268,12.25601297,5.503071798,8.519671303,-4.850901909,-1.837463901,0.743470072,2.5224808,4.629455062,SITTING
4258,-35.27090868,10.40273602,14.15755691,3.489638764,4.146141427,-4.643332519,-0.881750525,1.744202445,-3.233350662,1.322747673,SITTING
4259,-11.16697288,-33.85244189,-34.58182239,1.934633257,-29.06985042,9.121612911,12.99213126,-14.96988367,-2.774365301,-9.775766063,LAYING
4260,-16.79924909,-31.73544086,-21.15206731,-13.2403993,-19.05905177,13.95462495,-4.074148027,-15.91164503,5.674011849,3.094427132,LAYING
4261,-27.12225728,-28.56324336,-22.0424474,-7.165482207,-2.964300843,-0.808591082,4.332945918,-18.51657775,3.89597489,5.921133599,LAYING
4262,-29.43881316,-22.86413838,-11.34895665,-15.52756499,10.98133332,-5.838717936,3.059442741,-2.209604938,-4.320572644,7.020746307,LAYING
4263,-35.36790375,-6.671590371,-13.18317507,-6.114478081,10.57811331,-6.598788324,2.91511691,-5.538434098,-2.27894608,9.269854478,LAYING
4264,-38.19401995,12.23647675,-8.383312032,-8.427326222,2.278105172,-4.50588176,4.608006059,-8.837654448,-0.124430634,-4.225167735,LAYING
4265,-34.17679104,-2.014775263,0.375826017,-20.39042614,6.827476202,-1.006193975,0.127240911,-17.02349741,-7.795212829,-2.887538982,LAYING
4266,-30.92614431,-3.574106496,-3.81691682,-15.78035097,5.757496792,-0.109422801,-2.806334339,0.035453337,4.05132284,14.4060525,LAYING
4267,-31.87586706,4.466354021,-2.460611295,-10.76545539,1.768626877,-0.023712147,5.285545201,-1.583993119,2.051427318,12.52639738,LAYING
4268,-33.11650174,1.904231424,3.934137596,-15.46608539,10.26443567,-4.797100976,13.63517539,-7.025804096,-8.607498556,8.282166718,LAYING
4269,-36.36300528,13.39252329,-4.232017182,-12.37161351,5.142354565,-2.72777162,12.03452567,-2.360335783,-0.685026955,3.380811549,LAYING
4270,-38.91257388,18.79491949,-5.202693329,-6.799162797,3.301273034,-4.167557633,6.045250434,-1.179179445,0.23759416,7.714999197,LAYING
4271,-37.75156104,13.31491637,1.967628689,-8.053562138,7.499934538,-4.352269894,2.09413513,-5.226550495,-6.53192353,9.326331947,LAYING
4272,-33.29237384,4.572253275,0.601542633,-11.80798378,8.63835197,1.079644103,-0.909164448,-5.723489491,8.061454751,19.79987964,LAYING
4273,-32.12380922,3.379363723,-1.087615943,-13.94444181,7.233364044,4.778317063,-0.536957184,-5.403018988,8.476479059,19.94291463,LAYING
4274,-34.09130823,2.648487679,-6.533931153,-13.06875465,8.750964543,-2.016926573,0.78712706,-3.345683973,1.908070965,11.80479755,LAYING
4275,-33.79100036,-6.663255874,-13.73335487,-15.16637913,14.60646354,-6.435938638,-7.901069087,-0.309963857,4.931877259,5.514666833,LAYING
4276,-33.01560811,-13.76112745,-13.12081582,-13.89023242,14.0324197,-4.356454449,-10.82330936,0.40311961,2.406315269,4.413759184,LAYING
4277,-28.86315688,-19.13589204,-7.396683376,-21.32336674,9.823430999,-3.037128212,-2.518186386,-7.028447388,-0.926191108,1.745213995,LAYING
4278,-28.4697856,-11.10163045,-5.957620626,-22.06040622,10.82447204,-2.866748701,-4.735796815,0.567488046,4.992547382,8.477666417,LAYING
4279,-31.54256984,-7.490833162,-11.72594607,-12.3118285,14.5922179,-4.544150251,-3.668400964,7.580925519,15.22652297,12.65685213,LAYING
4280,-31.5593059,-6.990379733,-5.754447948,-18.81600059,12.02363401,-2.071478843,0.525000705,2.658612116,5.811787721,4.989268033,LAYING
4281,-31.2998848,-4.469428775,-1.439001149,-27.10851465,10.76598814,-0.495674065,-0.356827806,-11.82205958,-4.549512695,-1.496194687,LAYING
4282,-19.62750981,20.25375985,8.852498664,-25.96580786,-9.953199819,12.10450857,-3.382116546,9.409029252,-7.389131616,-3.481200462,LAYING
4283,-11.04777877,-43.20469109,-61.24351531,20.47140242,-59.38596073,12.25431047,12.24236583,-24.15053187,6.138321315,-16.58114582,LAYING
4284,-28.23641312,-19.90197911,-11.06736714,-11.39261817,-4.011562751,-2.181315563,-3.067038792,0.047092764,-9.268316057,-3.077168517,LAYING
4285,-36.50428079,-11.88241943,-23.29649108,-9.083137131,12.51060363,-10.71914905,-15.43595757,-7.729107675,-5.661882468,2.234858748,LAYING
4286,-37.02422758,3.836573915,-14.36233987,-12.89217319,12.63691673,-6.077401012,-8.810545,-0.539620215,-4.603641826,9.889255749,LAYING
4287,-38.93641798,10.24895411,-12.18298417,-12.06798501,14.05721751,-2.436185777,-7.686704412,-3.190390636,6.831894634,7.561481842,LAYING
4288,-35.99446733,-3.929515654,-21.84696163,-9.038355639,12.56021946,-10.19707035,-6.615442762,5.95427807,6.05082614,3.717961776,LAYING
